;price;nroom;sqmeter;lat;long;condom;floor;tpprop;status;heating;ac;photosnum;enclass;contr;furnished;kitchen
2432;900;2;36;454.805;92.112;0;1;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Centralizzato;NA;NA;G;Affitto, libero;Arredato;Cucina abitabile
2433;750;1;35;454.493;91.861;0;NA;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Centralizzato;NA;NA;G;Affitto, libero;Arredato;cucina angolo cottura
2434;1800;5;120;454.932;91.971;0;5;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Autonomo;Autonomo;NA;G;Affitto, libero;Arredato;Cucina abitabile
2435;650;1;20;454.833;9.228;0;5;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Autonomo;NA;NA;G;Affitto, libero;Arredato;cucina angolo cottura
2436;700;1;25;454.749;92.093;0;2;Intera proprieta, classe immobile media;Buono / Abitabile;Autonomo;NA;NA;G;Affitto, libero;Arredato;cucina angolo cottura
2437;1100;2;65;454.644;92.352;0;2;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Centralizzato;NA;NA;G;Affitto, libero;Arredato;cucina semi abitabile
2438;1200;2;50;454.517;9.191;0;NA;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Centralizzato;NA;NA;G;Affitto, libero;Arredato;Cucina abitabile
2439;1100;2;50;454.538;91.628;0;1;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Autonomo;NA;NA;G;Affitto, libero;Arredato;cucina angolo cottura
2440;750;2;45;454.861;92.273;0;2;Intera proprieta, classe immobile media;Buono / Abitabile;Centralizzato;NA;NA;G;Affitto, libero;Arredato;cucina angolo cottura
2441;1090;2;50;454.562;91.808;110;1;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Autonomo;NA;NA;G;Affitto, libero;Arredato;cucina angolo cottura
2442;1130;3;80;45.477;91.477;0;1;Intera proprieta, classe immobile media;Buono / Abitabile;Centralizzato;Centralizzato;NA;G;Affitto, libero;Arredato;Cucina abitabile
2443;1300;2;65;454.872;918.539;0;2;Intera proprieta, classe immobile media;Buono / Abitabile;Autonomo;Assente, solo freddo;6;E;Affitto;Arredato;none
2444;3000;4;120;454.753;91.607;125;1;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Autonomo;Autonomo, freddo/caldo;7;G;Affitto, 4+4;Parzialmente arredato;Cucina abitabile
2445;1080;2;60;45.445;917.875;0;2;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Autonomo;Assente, solo freddo;6;F;Affitto;Arredato;none
2446;875;1;16;454.931;92.206;0;0;NA;NA;Autonomo;NA;11;G;Affitto, transitorio;Arredato;cucina angolo cottura
2447;3100;3;95;454.768;918.955;200;2;Intera proprieta, classe immobile media;Buono / Abitabile;Centralizzato;Assente, solo freddo;NA;G;Affitto;Parzialmente arredato;cucina angolo cottura
2448;1750;2;55;454.609;918.842;300;6;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Centralizzato;Autonomo, solo freddo;NA;G;Affitto;Parzialmente arredato;cucina angolo cottura
2449;1200;2;60;NA;NA;150;NA;Intera proprieta;Buono / Abitabile;Centralizzato;Autonomo, solo freddo;20;G;Affitto, 4+4;Arredato;Cucina a vista
2450;1375;2;58;454.439;918.203;195;7;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Unknown;Assente;NA;G;Affitto, 4+4;Arredato;Cucina abitabile
2451;830;2;45;454.644;92.352;0;5;Intera proprieta;Buono / Abitabile;Centralizzato;NA;NA;G;Affitto;Arredato;Cucina abitabile
2452;700;1;25;454.774;92.159;0;5;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Centralizzato;Centralizzato, freddo/caldo;NA;G;Affitto, libero;Arredato;cucina angolo cottura
2453;5000;5;210;454.707;92.117;150;NA;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Autonomo;Predisposizione impianto;13;NA;Affitto, 4+4;Not given;cucina semi abitabile
2454;4000;3;150;NA;NA;100;1;Intera proprieta;Buono / Abitabile;Centralizzato;NA;9;G;Affitto, libero;Parzialmente arredato;Cucina abitabile
2455;1150;2;55;454.772;92.225;0;2;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Centralizzato;Assente;NA;G;Affitto, libero;Arredato;none
2456;1600;2;70;45.451;917.166;125;3;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Unknown;NA;19;F;Affitto;Arredato;none
2457;1450;2;60;NA;NA;0;NA;Classe immobile signorile;Ottimo/Ristrutturato;Autonomo;Autonomo, solo freddo;19;NA;Affitto, transitorio;Arredato;Cucina a vista
2458;1500;2;50;454.651;92.307;0;1;Intera proprieta, classe immobile signorile;Buono / Abitabile;Centralizzato;Autonomo, solo freddo;4;F;Affitto;Arredato;none
2459;1100;1;24;454.509;91.917;100;5;Intera proprieta, classe immobile media;Buono / Abitabile;Centralizzato;Autonomo;14;G;Affitto, 4+4;Arredato;Cucina abitabile
2460;4500;3;170;454.704;919.533;9900;4;Intera proprieta, classe immobile signorile;Buono / Abitabile;Centralizzato;Autonomo, freddo/caldo;6;NA;Affitto, 4+4;Parzialmente arredato;Cucina abitabile
2461;26000;2;70;454.689;91.993;270;4;Intera proprieta, immobile di lusso;Ottimo/Ristrutturato;Centralizzato;Autonomo, solo freddo;2;G;Affitto, 4+4;Arredato;cucinotto
2462;800;1;28;454.819;92.034;0;1;Intera proprieta, classe immobile media;Buono / Abitabile;Autonomo;Autonomo, solo freddo;7;G;Affitto, libero;Arredato;cucinotto
2463;4580;5;250;454.671;92.018;875;2;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Centralizzato, freddo/caldo;NA;F;Affitto, 4+4;Parzialmente arredato;Cucina abitabile
2464;890;1;38;45.485;916.081;180;5;NA;Ottimo/Ristrutturato;Centralizzato;Autonomo, solo freddo;9;F;Affitto;Arredato;cucina angolo cottura
2465;2895;4;180;NA;NA;205;NA;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Autonomo;Autonomo, solo freddo;18;G;Affitto, 4+4;Parzialmente arredato;Cucina abitabile
2466;1200;3;100;454.887;923.008;150;3;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Autonomo;NA;20;F;Affitto, 4+4;Not given;Cucina abitabile
2467;920;2;50;454.447;92.092;0;3;Intera proprieta, classe immobile media;Buono / Abitabile;Autonomo;NA;NA;G;Affitto;Arredato;Cucina a vista
2468;750;1;30;454.666;91.495;0;2;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Centralizzato;NA;G;Affitto, libero;Arredato;cucina angolo cottura
2469;1550;4;150;454.761;92.236;0;2;Intera proprieta, classe immobile media;Buono / Abitabile;Centralizzato;Centralizzato;NA;G;Affitto, libero;Not given;Cucina abitabile
2471;1670;2;80;NA;NA;200;3;Intera proprieta;NA;Centralizzato;Assente;10;F;Affitto, 4+4;Arredato;cucinotto
2472;750;2;45;454.861;92.273;0;2;Intera proprieta, classe immobile media;Buono / Abitabile;Centralizzato;Centralizzato;NA;G;Affitto, libero;Arredato;cucina angolo cottura
2473;1200;3;100;454.887;923.008;150;3;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Autonomo;NA;20;F;Affitto, 4+4;Not given;Cucina abitabile
2474;1500;3;80;454.883;91.922;0;1;Intera proprieta, classe immobile media;Buono / Abitabile;Centralizzato;Centralizzato;NA;G;Affitto, libero;Arredato;Cucina abitabile
2475;1300;2;70;454.878;91.913;0;2;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Centralizzato;Centralizzato;NA;G;Affitto, libero;Arredato;cucina semi abitabile
2476;1250;2;70;454.672;915.768;250;5;Classe immobile signorile;Buono / Abitabile;Centralizzato;NA;7;F;Affitto;Not given;cucina angolo cottura
2477;4400;5;220;454.647;920.501;630;NA;Intera proprieta;Ottimo/Ristrutturato;Centralizzato;Autonomo, solo freddo;NA;D;Affitto;Not given;none
2478;2500;3;120;454.687;91.636;333;1;Classe immobile signorile;Ottimo/Ristrutturato;Unknown;NA;3;E;Affitto;Not given;Cucina a vista
2479;2000;3;76;454.617;91.949;125;1;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Autonomo;NA;NA;F;Affitto, 4+4;Not given;Cucina abitabile
2480;1090;1;35;45.459;91.909;105;NA;Intera proprieta, classe immobile signorile;Buono / Abitabile;Centralizzato;Autonomo, solo freddo;8;E;Affitto, transitorio;Arredato;Cucina a vista
2481;750;1;25;454.675;91.542;0;NA;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Centralizzato;NA;NA;G;Affitto, libero;Arredato;cucina angolo cottura
2482;2500;3;100;454.777;91.787;500;3;Intera proprieta;Buono / Abitabile;Autonomo;Autonomo, solo freddo;NA;E;Affitto, 4+4;Not given;Cucina abitabile
2483;830;2;45;454.644;92.352;0;5;Intera proprieta;Buono / Abitabile;Centralizzato;NA;NA;G;Affitto;Arredato;Cucina abitabile
2484;800;1;35;45.451;91.717;0;1;Intera proprieta;Ottimo/Ristrutturato;Centralizzato;NA;NA;G;Affitto;Arredato;cucinotto
2485;750;2;60;454.917;92.184;0;4;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Centralizzato;Centralizzato;NA;G;Affitto, libero;Not given;Cucina a vista
2486;900;2;40;454.512;91.607;0;2;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;NA;NA;G;Affitto, libero;Arredato;cucina angolo cottura
2487;1500;3;70;454.735;92.335;0;1;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Centralizzato, solo caldo;NA;G;Affitto, libero;Arredato;Cucina abitabile
2488;950;2;55;454.469;91.611;0;2;Intera proprieta, classe immobile media;Buono / Abitabile;Autonomo;NA;NA;G;Affitto, libero;Arredato;cucina angolo cottura
2489;1250;1;55;454.516;919.674;85;1;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Autonomo;NA;9;G;Affitto, 4+4;Not given;cucina semi abitabile
2490;800;1;40;454.512;91.607;0;1;Intera proprieta, classe immobile media;Buono / Abitabile;Centralizzato;NA;NA;G;Affitto, libero;Arredato;cucinotto
2491;950;1;30;454.876;91.908;0;2;Intera proprieta, classe immobile media;Buono / Abitabile;Autonomo;NA;NA;G;Affitto, libero;Arredato;cucinotto
2492;900;1;60;454.597;92.273;0;2;Intera proprieta, classe immobile media;Buono / Abitabile;Autonomo;NA;NA;G;Affitto, libero;Arredato;Cucina abitabile
2493;700;1;25;454.877;92.341;0;1;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Autonomo;Autonomo;NA;G;Affitto, libero;Arredato;Cucina a vista
2494;1650;4;108;454.635;91.524;0;6;Intera proprieta, classe immobile media;Buono / Abitabile;Autonomo;Autonomo;NA;G;Affitto, libero;Arredato;Cucina abitabile
2495;1500;4;130;455.027;91.989;0;1;Intera proprieta, classe immobile media;Buono / Abitabile;Autonomo;Autonomo;NA;G;Affitto, libero;Arredato;Cucina abitabile
2496;850;1;35;454.954;91.773;0;1;Intera proprieta, classe immobile media;Buono / Abitabile;Autonomo;Autonomo;NA;G;Affitto, libero;Arredato;Cucina a vista
2497;750;2;50;454.462;92.159;0;2;Intera proprieta, classe immobile media;Buono / Abitabile;Autonomo;Autonomo;NA;G;Affitto, libero;Arredato;cucina angolo cottura
2498;1100;2;55;454.826;9.23;0;2;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;NA;NA;G;Affitto, libero;Arredato;cucina angolo cottura
2499;750;1;25;454.833;91.701;0;1;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Autonomo;Autonomo;NA;G;Affitto, libero;Arredato;cucina angolo cottura
2500;1600;3;70;454.449;91.792;0;4;Intera proprieta;Ottimo/Ristrutturato;Centralizzato;NA;NA;G;Affitto;Arredato;Cucina abitabile
2501;1600;3;65;454.815;92.091;0;1;Intera proprieta;NA;Unknown;NA;6;G;Affitto;Not given;Cucina abitabile
2502;1100;2;50;454.538;91.628;0;1;Intera proprieta;Ottimo/Ristrutturato;Autonomo;NA;NA;G;Affitto;Arredato;cucina angolo cottura
2503;1380;2;55;454.868;919.214;120;2;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Autonomo;Autonomo, solo freddo;14;F;Affitto;Arredato;none
2504;800;2;65;454.731;9.235;0;2;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;NA;NA;G;Affitto, libero;Arredato;cucinotto
2505;1300;2;50;454.842;91.977;0;3;Intera proprieta;Ottimo/Ristrutturato;Centralizzato;NA;NA;G;Affitto;Arredato;Cucina a vista
2506;1300;2;50;454.818;92.334;90;5;Classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;NA;3;E;Affitto, 4+4;Arredato;none
2507;1900;3;110;454.766;91.698;250;1;Intera proprieta, classe immobile signorile;Buono / Abitabile;Centralizzato;Autonomo, freddo/caldo;20;G;Affitto, 4+4;Arredato;cucina semi abitabile
2508;1150;2;55;NA;NA;50;NA;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Autonomo;Autonomo, solo freddo;10;G;Affitto;Arredato;Cucina a vista
2509;1200;2;60;454.509;91.917;0;3;Intera proprieta;NA;Autonomo;NA;8;G;Affitto, libero;Arredato;Cucina a vista
2510;2100;2;65;454.686;919.042;300;NA;Classe immobile signorile;NA;Unknown;Autonomo, solo freddo;8;G;Affitto;Not given;cucinotto
2511;1835;3;120;454.708;91.691;292;1;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Unknown;NA;9;G;Affitto, 4+4;Parzialmente arredato;Cucina abitabile
2512;2167;3;71;454.611;91.945;123;3;Intera proprieta, classe immobile media;Buono / Abitabile;Unknown;NA;10;F;Affitto, 4+4;Parzialmente arredato;cucina semi abitabile
2513;1100;2;65;454.573;91.757;0;1;Intera proprieta;Buono / Abitabile;Autonomo;NA;NA;G;Affitto;Arredato;cucina semi abitabile
2514;720;1;30;454.529;91.552;1;2;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Autonomo;Autonomo;NA;G;Affitto, 4+4;Parzialmente arredato;cucinotto
2515;900;2;40;454.512;91.607;0;2;Intera proprieta;Ottimo/Ristrutturato;Centralizzato;NA;NA;G;Affitto;Arredato;Cucina a vista
2516;1150;2;45;454.776;9.194;0;1;Intera proprieta;Ottimo/Ristrutturato;Centralizzato;NA;NA;G;Affitto;Arredato;Cucina a vista
2517;680;1;25;454.756;92.142;0;2;Intera proprieta, classe immobile media;Buono / Abitabile;Centralizzato;NA;NA;G;Affitto, libero;Arredato;Cucina a vista
2518;2250;3;90;454.662;91.809;250;5;Classe immobile signorile;Buono / Abitabile;Centralizzato;Centralizzato;NA;D;Affitto;Not given;Cucina abitabile
2519;1100;3;70;454.663;92.338;0;1;Intera proprieta;Buono / Abitabile;Centralizzato;NA;NA;G;Affitto;Arredato;Cucina abitabile
2520;1350;3;80;454.874;92.265;0;1;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Centralizzato;NA;NA;G;Affitto;Arredato;cucinotto
2521;1100;2;50;454.538;91.628;0;1;Intera proprieta;Ottimo/Ristrutturato;Autonomo;NA;NA;G;Affitto;Arredato;Cucina a vista
2522;980;2;30;454.493;920.176;90;3;Intera proprieta;Ottimo/Ristrutturato;Centralizzato;Presente;8;G;Affitto;Arredato;none
2523;4000;3;210;454.629;918.279;500;3;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;NA;NA;NA;Affitto;Parzialmente arredato;Cucina abitabile
2524;2900;3;130;NA;NA;400;4;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Assente;5;NA;Affitto;Not given;none
2525;950;1;45;454.501;92.088;0;2;Intera proprieta, classe immobile media;Buono / Abitabile;Autonomo;Autonomo, solo freddo;11;F;Affitto, transitorio;Arredato;cucina angolo cottura
2526;700;2;50;454.892;922.094;180;4;Intera proprieta, classe immobile media;Buono / Abitabile;Centralizzato;NA;15;G;Affitto;Arredato;none
2527;1370;1;37;454.582;91.566;0;1;Intera proprieta;Ottimo/Ristrutturato;Centralizzato;NA;NA;G;Affitto;Arredato;Cucina a vista
2528;1000;2;55;454.449;91.792;0;1;Intera proprieta;Ottimo/Ristrutturato;Autonomo;NA;NA;G;Affitto;Arredato;cucinotto
2529;640;1;22;454.882;91.997;0;1;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Centralizzato;Assente;NA;G;Affitto, libero;Arredato;cucina angolo cottura
2530;950;2;50;454.439;9.182;0;1;Intera proprieta, classe immobile media;Buono / Abitabile;Centralizzato;Centralizzato;NA;G;Affitto, libero;Arredato;cucinotto
2531;1500;3;95;NA;NA;300;NA;NA;Ottimo/Ristrutturato;Centralizzato;Autonomo, solo freddo;14;G;Affitto;Parzialmente arredato;Cucina abitabile
2532;1500;2;55;454.918;919.518;0;NA;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Autonomo, solo freddo;10;NA;Affitto;Arredato;none
2533;750;1;23;454.875;9.168;0;2;Classe immobile signorile;Buono / Abitabile;Centralizzato;Assente;5;G;Affitto;Arredato;Cucina a vista
2534;1100;2;65;454.573;91.757;0;1;Intera proprieta, classe immobile media;Buono / Abitabile;Autonomo;NA;NA;G;Affitto, libero;Arredato;cucina semi abitabile
2535;700;1;30;454.863;92.177;0;0;Classe immobile media;Buono / Abitabile;Autonomo;Assente;NA;G;Affitto;Arredato;Cucina a vista
2536;1100;2;45;454.823;92.004;0;1;Intera proprieta;Ottimo/Ristrutturato;Centralizzato;NA;NA;G;Affitto;Arredato;cucina angolo cottura
2537;1100;1;25;NA;NA;100;1;Intera proprieta;Ottimo/Ristrutturato;Autonomo;Autonomo, solo freddo;8;E;Affitto;Arredato;Cucina a vista
2538;830;2;50;454.706;92.301;0;3;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Autonomo;NA;G;Affitto, libero;Arredato;Cucina abitabile
2539;750;2;55;454.716;91.492;250;1;Intera proprieta, classe immobile media;Buono / Abitabile;Centralizzato;NA;10;G;Affitto, 4+4;Arredato;cucinotto
2540;1100;2;60;454.832;92.322;0;NA;Intera proprieta, classe immobile media;Buono / Abitabile;Centralizzato;Assente;7;G;Affitto, 4+4;Arredato;cucinotto
2541;1350;2;115;454.919;921.819;0;1;Intera proprieta;Ottimo/Ristrutturato;Centralizzato;Presente;10;D;Affitto;Arredato;Cucina abitabile
2542;1400;2;60;454.668;923.207;0;NA;Classe immobile media;Nuovo / In costruzione;Unknown;Autonomo, solo freddo;12;F;Affitto;Arredato;none
2543;1600;3;115;454.541;91.668;0;NA;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;NA;4;NA;Affitto, transitorio;Arredato;Cucina abitabile
2544;1800;3;95;454.522;9.181;300;2;Classe immobile media;Buono / Abitabile;Centralizzato;Autonomo;NA;G;Affitto;Arredato;Cucina abitabile
2545;900;2;80;454.551;92.001;0;0;Classe immobile media;Buono / Abitabile;Autonomo;Autonomo;NA;G;Affitto;Not given;Cucina a vista
2546;3070;3;120;454.712;919.396;22;5;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Autonomo;NA;3;G;Affitto;Not given;none
2547;920;2;58;454.904;91.824;0;1;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Autonomo;Assente;NA;G;Affitto, libero;Arredato;Cucina a vista
2548;950;1;30;454.485;91.959;0;1;Intera proprieta;Buono / Abitabile;Autonomo;NA;2;NA;Affitto;Arredato;Cucina a vista
2549;1400;1;40;454.545;9.184;0;3;Intera proprieta;Ottimo/Ristrutturato;Centralizzato;NA;7;NA;Affitto, transitorio;Arredato;Cucina abitabile
2550;6800;4;200;454.711;919.361;0;NA;Intera proprieta;Buono / Abitabile;Unknown;Assente;20;NA;Affitto;Not given;none
2551;1050;1;45;454.579;91.843;220;1;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Autonomo, freddo/caldo;12;F;Affitto, libero;Arredato;cucina angolo cottura
2552;900;1;30;454.646;91.632;0;1;Intera proprieta;Ottimo/Ristrutturato;Centralizzato;NA;NA;G;Affitto;Arredato;cucina angolo cottura
2553;2000;3;120;454.657;917.083;375;7;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;NA;NA;NA;Affitto, 4+4;Parzialmente arredato;Cucina abitabile
2554;890;1;32;45.465;92.064;80;0;Classe immobile media;Buono / Abitabile;Centralizzato;Autonomo;NA;G;Affitto;Arredato;cucinotto
2555;2100;2;60;454.781;918.341;200;2;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Autonomo, solo freddo;20;D;Affitto, 4+4;Arredato;cucinotto
2556;1750;2;85;454.563;919.531;200;2;Intera proprieta, immobile di lusso;Buono / Abitabile;Centralizzato;NA;8;F;Affitto;Parzialmente arredato;Cucina abitabile
2557;1300;2;65;NA;NA;0;4;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Centralizzato;Assente;10;G;Affitto, transitorio;Not given;Cucina abitabile
2558;1200;2;50;454.694;914.992;50;1;NA;Buono / Abitabile;Autonomo;Presente;5;A3;Affitto;Arredato;none
2559;1000;1;25;45.494;92.093;0;0;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Autonomo;Autonomo, freddo/caldo;6;G;Affitto, 4+4;Arredato;Cucina a vista
2560;1300;1;38;45.479;91.925;200;7;Intera proprieta, immobile di lusso;Ottimo/Ristrutturato;Centralizzato;Centralizzato;12;NA;Affitto, transitorio;Arredato;cucinotto
2561;1750;3;90;454.633;921.747;226;2;NA;Ottimo/Ristrutturato;Centralizzato;Presente;5;G;Affitto;Parzialmente arredato;Cucina abitabile
2562;2500;4;110;454.515;91.964;0;3;Classe immobile signorile;Ottimo/Ristrutturato;Unknown;NA;4;G;Affitto, libero;Arredato;Cucina abitabile
